Date,Dual Fuel,Hydro,Natural Gas,Nuclear,Other Fossil Fuels,Other Renewables,Wind,total,LMP,tempmax,tempmin,temp,coal_price,ura_price,dual_fuel,hydro,natural_gas,nuclear,other_fossil_fuels,other_renewables,wind,nextprice
2020-12-19,869405.0,888245.0,934695.0,1266679.0,20406.0,71563.0,43750.0,4094743.0,69.98765517241378,33.9,24.8,30.1,90.0,30.1,21.232223853853586,21.692325989689706,22.826707317162516,30.934273530719754,0.49834629426071425,1.7476798910212434,1.0684431232924751,60.281780821917806
2020-12-20,1047723.0,828998.0,781717.0,1283906.0,6866.0,73463.0,152176.0,4174849.0,60.281780821917806,39.8,32.0,36.0,90.0,30.1,25.09606934286725,19.856957700745586,18.72443769822573,30.753351797873407,0.16446103799203277,1.759656457035931,3.645065965260061,40.28798611111111
2020-12-21,1000182.0,936848.0,801170.0,1265954.0,1519.0,67403.0,96260.0,4169336.0,40.28798611111111,47.8,38.9,41.4,90.0,30.25,23.988999687240366,22.469956846845637,19.215769609357462,30.363443963259378,0.036432659780838005,1.6166363181091665,2.3087609154071536,32.52296551724138
2020-12-22,1074700.0,916574.0,765234.0,1270740.0,3093.0,66698.0,171971.0,4269010.0,32.52296551724138,47.8,38.1,42.3,90.0,30.3,25.174454967310922,21.47041117261379,17.925326949339542,29.766620363971974,0.0724523952860265,1.5623762886477193,4.028357862830024,25.72032894736842
2020-12-23,1055338.0,948671.0,784671.0,1332852.0,1080.0,74769.0,225759.0,4423140.0,25.72032894736842,46.1,38.0,41.3,90.05,30.35,23.859475395307406,21.44790804722437,17.740134836337987,30.133615485831335,0.024417043096081066,1.6904054585656345,5.10404373363719,25.88344827586207
2020-12-24,1045776.0,824802.0,713775.0,1273972.0,580.0,74762.0,412020.0,4345687.0,25.88344827586207,57.9,42.2,52.9,90.35,30.35,24.06468758564526,18.97978386386318,16.42490588944855,29.31577907014472,0.013346566377191914,1.720372406020038,9.481124618501056,26.920376712328768
2020-12-25,785002.0,980062.0,519584.0,1283755.0,584.0,75989.0,193638.0,3838614.0,26.920376712328768,59.1,31.9,48.5,90.35,30.35,20.450141639664736,25.531663251371455,13.535718881867256,33.443190693307535,0.015213824573140201,1.9795947183019704,5.044476990913908,32.968175675675674
2020-12-26,970802.0,1005490.0,593436.0,1302854.0,1830.0,79104.0,219470.0,4172986.0,32.968175675675674,34.9,26.0,29.5,90.35,30.35,23.263964940213075,24.09521623125503,14.220896020259833,31.221144763006635,0.0438534900428614,1.8956210253281462,5.259303529894421,30.90359589041096
2020-12-27,979754.0,989643.0,721946.0,1284876.0,3926.0,77738.0,66268.0,4124151.0,30.90359589041096,41.9,26.0,32.7,90.35,30.35,23.75650164118627,23.996284326155855,17.505324126104984,31.154921340174013,0.09519535050971703,1.8849455318197612,1.6068276840493958,35.260724137931035
2020-12-28,1018140.0,892215.0,667895.0,1274782.0,580.0,73669.0,362095.0,4289376.0,35.260724137931035,53.7,35.9,44.2,90.35,30.0,23.73631968845818,20.800577986168616,15.570912878703103,29.719520974612625,0.013521780324224315,1.7174759219056572,8.441670769827594,21.659965517241382
2020-12-29,979660.0,1018387.0,738530.0,1276167.0,580.0,70897.0,230505.0,4314726.0,21.659965517241382,43.1,32.0,38.8,90.35,30.7,22.705033877006326,23.602587974300107,17.116498243457407,29.57701137916985,0.013442336778743307,1.6431402596595936,5.342285929627976,22.997413793103448
2020-12-30,1085826.0,985483.0,764803.0,1275944.0,580.0,69563.0,265155.0,4447354.0,22.997413793103448,41.1,30.7,36.0,90.35,30.7,24.415101653702404,22.15886120151443,17.196809608589735,28.689958118917453,0.013041462406635496,1.5641435334358362,5.9620844214335085,29.773434343434346
2020-12-31,1146987.0,1031508.0,643233.0,1306133.0,1742.0,77649.0,311553.0,4518805.0,29.773434343434346,48.0,38.0,43.5,90.35,30.7,25.38252923062624,22.827008467946726,14.23458193039974,28.904389545466113,0.03855001488225316,1.7183525290425234,6.894588281636406,37.826375838926175
2021-01-01,1012545.0,1059333.0,716340.0,1310759.0,3269.0,78291.0,59028.0,4239565.0,37.826375838926175,39.8,35.9,38.4,90.35,30.7,23.883228585951624,24.986832375491353,16.896544810611466,30.917299298395,0.07710696734216836,1.8466753074902733,1.3923126547181137,27.8738566552901
2021-01-02,959291.0,1037519.0,671417.0,1288372.0,820.0,76711.0,146280.0,4180410.0,27.8738566552901,53.8,37.9,43.3,90.35,30.7,22.94729464334838,24.81859434840123,16.061032291091067,30.81927370760284,0.019615300891539348,1.835011398403506,3.499178310261434,24.61447916666667
2021-01-03,1022026.0,1015650.0,795676.0,1266436.0,576.0,75349.0,46569.0,4222282.0,24.61447916666667,39.7,37.0,38.1,90.35,30.7,24.205536247934173,24.05452785957925,18.84469109358399,29.994112188622175,0.013641912122402058,1.7845563133869318,1.1029343847710789,27.776712328767125
2021-01-04,1098326.0,1037965.0,954101.0,1283319.0,584.0,76175.0,9588.0,4460058.0,27.776712328767125,44.8,37.0,40.1,86.35,30.85,24.625823251625874,23.27245520125523,21.392120909638397,28.773594424108385,0.013094000122868356,1.7079374304100978,0.21497478283914692,29.122465277777778
2021-01-05,1128298.0,1007034.0,928169.0,1260785.0,575.0,75997.0,1275.0,4402133.0,29.122465277777778,42.1,38.0,39.7,85.85,30.65,25.630711293820518,22.87604668009803,21.08452879547256,28.640320499176198,0.013061849789636069,1.7263676495008213,0.028963232142236502,33.25506896551724
2021-01-06,1140732.0,1014910.0,875155.0,1273877.0,4684.0,76314.0,28462.0,4414134.0,33.25506896551724,45.8,35.9,39.3,86.0,30.65,25.84271342917999,22.992278893209857,19.826199204645803,28.859046870801837,0.10611367937629441,1.7288555354232564,0.6447923873629573,29.126983050847453
2021-01-07,1155641.0,1036337.0,834037.0,1295611.0,1259.0,70277.0,71876.0,4465038.0,29.126983050847453,46.6,33.1,37.6,89.0,30.65,25.881996972926096,23.21003763013887,18.679281116980416,29.016796721550858,0.028196848492666807,1.5739395722947933,1.609751137616298,28.963715277777776
2021-01-08,1148298.0,996853.0,907118.0,1264941.0,576.0,67073.0,40087.0,4424946.0,28.963715277777776,38.8,29.9,34.4,89.75,30.6,25.95055397286204,22.528026330716806,20.500091978523578,28.586586141390203,0.013017108005385828,1.5157925091063258,0.9059319593956626,32.15948275862069
2021-01-09,991032.0,982399.0,846868.0,1275991.0,580.0,76514.0,101664.0,4275048.0,32.15948275862069,38.8,28.0,34.0,89.75,30.6,23.18177480112504,22.97983554804531,19.809555354700112,29.847407561271826,0.0135670991296472,1.7897810738031479,2.378078561924919,29.393923611111113
2021-01-10,965104.0,891559.0,788940.0,1267172.0,576.0,77078.0,48556.0,4038985.0,29.393923611111113,46.6,31.9,37.3,89.75,30.6,23.894716122986345,22.073837857778624,19.533125277761616,31.37352577442105,0.014261008644498554,1.9083507366330899,1.2021832217747777,40.85228668941979
2021-01-11,1174561.0,981337.0,885246.0,1288848.0,586.0,76107.0,42679.0,4449364.0,40.85228668941979,37.1,31.8,34.6,90.3,30.6,26.398402108705877,22.055669079895463,19.89601210420186,28.967016409536285,0.013170421660264255,1.7105141319073918,0.9592157440928636,31.123864406779656
2021-01-12,1151220.0,992694.0,953691.0,1298023.0,591.0,78192.0,88122.0,4562533.0,31.123864406779656,46.8,33.2,38.7,93.45,30.6,25.2320366778717,21.757519342873792,20.902665251955437,28.449613405535917,0.012953330967688343,1.7137848646793348,1.9314271261161289,27.039417808219177
2021-01-13,1110921.0,1009262.0,921580.0,1285075.0,584.0,74816.0,77788.0,4480026.0,27.039417808219177,44.0,36.1,39.5,93.3,30.6,24.79719983767951,22.52803889977424,20.57086275838578,28.684543348632353,0.013035638632454365,1.669990308091962,1.736329208803699,29.53793103448276
2021-01-14,1218503.0,973419.0,816646.0,1276017.0,580.0,75676.0,85999.0,4446840.0,29.53793103448276,51.9,38.1,43.6,92.15,30.6,27.401548065592646,21.890128720619586,18.36463646094755,28.694915940308174,0.01304296983925664,1.7017927337165266,1.9339351089762618,24.533896551724137
2021-01-15,1117040.0,968905.0,818047.0,1271463.0,578.0,74021.0,157650.0,4407704.0,24.533896551724137,46.1,38.9,42.8,92.0,30.45,25.342899613948667,21.98207955888145,18.559481308182217,28.846378976446697,0.013113403259384024,1.6793550565101467,3.5766920827714386,22.189137931034484
2021-01-16,967486.0,941326.0,797964.0,1270899.0,578.0,75401.0,161220.0,4214874.0,22.189137931034484,47.0,38.9,43.1,92.0,30.45,22.95409067981629,22.333431556910124,18.93209619077581,30.152716308957277,0.01371333994800319,1.7889265491684923,3.8250253744240044,29.475286195286195
2021-01-17,980545.0,844922.0,628281.0,1299133.0,592.0,79150.0,351024.0,4183647.0,29.475286195286195,45.9,37.1,40.6,92.0,30.45,23.43756535864522,20.195824360898516,15.017543306115455,31.052643781848708,0.01415033342918272,1.8918900184456289,8.390382840617288,24.999131944444443
2021-01-18,959449.0,1001762.0,734005.0,1249859.0,568.0,73980.0,121457.0,4141080.0,24.999131944444443,46.9,38.1,41.5,92.0,30.45,23.1690525177007,24.1908391047746,17.724965467945562,30.1819573637795,0.013716228616689365,1.7864904807441537,2.9329788364388034,25.856813559322035
2021-01-19,1061692.0,993291.0,793486.0,1297931.0,1019.0,76449.0,135312.0,4359180.0,25.856813559322035,42.9,35.1,38.4,91.4,30.45,24.355314531632096,22.786189145665013,18.202643616459977,29.774659454301037,0.023375956028427364,1.753747264393762,3.104070031519689,25.176632653061226
2021-01-20,1044870.0,1012159.0,834346.0,1289344.0,7897.0,75265.0,138119.0,4402000.0,25.176632653061226,41.9,29.8,36.3,91.0,30.45,23.73625624716038,22.993162199000455,18.953793730122673,29.289959109495683,0.17939572921399366,1.7097910040890503,3.1376419809177643,29.51386440677966
2021-01-21,1143953.0,950632.0,814853.0,1298079.0,3412.0,71743.0,260343.0,4543015.0,29.51386440677966,43.0,28.1,35.1,91.0,30.4,25.18048036381126,20.925134519696723,17.936392461834266,28.57307316836946,0.07510430848236249,1.5791935531799917,5.730621624625937,26.302166666666665
2021-01-22,1050537.0,956992.0,733818.0,1315793.0,1176.0,70957.0,247755.0,4377028.0,26.302166666666665,44.9,37.9,40.5,90.75,30.35,24.001148724659746,21.863967970961117,16.76521146312064,30.06133385484397,0.02686754574108276,1.6211228258078314,5.660347614865612,27.16249146757679
2021-01-23,957732.0,937272.0,714750.0,1290338.0,1753.0,71442.0,263766.0,4237053.0,27.16249146757679,37.1,26.0,32.0,90.75,30.35,22.603729526158865,22.12084673002674,16.86903609655107,30.453666734874453,0.04137309587583634,1.686124766435539,6.225223050077495,40.646632996632995
2021-01-24,990183.0,986468.0,826455.0,1303827.0,592.0,71909.0,215539.0,4394973.0,40.646632996632995,35.6,24.9,29.4,90.75,30.35,22.529899501089083,22.445371109219554,18.804552382915663,29.666325595174303,0.013469934855117426,1.6361647727983768,4.904216703947896,42.36063122923588
2021-01-25,1117614.0,987497.0,975009.0,1329345.0,3891.0,66035.0,72672.0,4552063.0,42.36063122923588,40.8,25.9,33.0,90.65,30.35,24.551813101004974,21.6933948409765,21.419057688788577,29.203132733444154,0.08547772735131302,1.4506609420827437,1.5964629663517398,32.200616438356164
2021-01-26,1169358.0,912519.0,838269.0,1284813.0,6007.0,62876.0,105021.0,4378863.0,32.200616438356164,35.9,33.1,34.9,90.95,30.4,26.704603455280512,20.839176745196184,19.143531094715684,29.34124680310848,0.13718172959510264,1.4358978575031922,2.398362314600845,30.366891891891893
2021-01-27,1283846.0,946229.0,878990.0,1301772.0,82736.0,63345.0,52087.0,4609005.0,30.366891891891893,38.8,33.1,36.3,90.95,30.25,27.855166136725824,20.530005934035653,19.071144422711626,28.244100407788665,1.7950946028481203,1.3743747294698097,1.1301137664203011,41.199590443686006
2021-01-28,1181367.0,946360.0,895184.0,1289058.0,47097.0,63723.0,104740.0,4527529.0,41.199590443686006,36.9,22.9,31.0,91.0,30.1,26.092974777190825,20.9023509291713,19.772021338792086,28.471557001622738,1.040236296664251,1.4074564734980164,2.313403183060782,134.96974683544303
2021-01-29,1256793.0,1027785.0,827375.0,1391052.0,77598.0,69000.0,213420.0,4863023.0,134.96974683544303,29.7,18.9,23.5,90.45,30.1,25.843862963428304,21.134693378994918,17.013594219069088,28.604676556125685,1.595674131090887,1.4188705255969385,4.388628225694182,117.44679310344827
2021-01-30,1000226.0,929616.0,664103.0,1276667.0,19675.0,64199.0,82115.0,4036601.0,117.44679310344827,37.7,19.1,26.5,90.45,30.1,24.77891671730746,23.029672737037917,16.452034768856272,31.627277504018853,0.48741503061610497,1.5904222389084282,2.034261003254966,79.14055172413792
2021-01-31,1085464.0,936978.0,676247.0,1276745.0,6269.0,61893.0,68879.0,4112475.0,79.14055172413792,28.1,23.9,25.7,90.45,30.1,26.394421850588756,22.783798077799865,16.443796010918,31.045659852035573,0.15243861664812552,1.505006109459632,1.6748794825500462,55.3744
2021-02-01,1226024.0,953684.0,990820.0,1320306.0,5798.0,62843.0,136710.0,4696185.0,55.3744,34.0,24.9,30.6,83.25,30.15,26.10680797285456,20.307632684828217,21.09840221371177,28.114437570070173,0.12346191642790903,1.3381713028766968,2.9110863392306734,56.59388513513514
2021-02-02,1005997.0,916182.0,963629.0,1302223.0,925.0,59721.0,147651.0,4396328.0,56.59388513513514,34.0,30.8,33.0,82.25,30.0,22.88266480571968,20.8397098669617,21.91895145221194,29.620697090844907,0.021040286348061384,1.358429125397377,3.358507372516337,44.95948051948052
2021-02-03,1007418.0,915028.0,992777.0,1354498.0,5282.0,71084.0,227902.0,4573989.0,44.95948051948052,38.8,29.9,33.8,81.9,30.05,22.024932722837768,20.005032806156727,21.704840129698606,29.613057661485414,0.11547907089413639,1.5540920627487298,4.982565546178621,53.94622448979592
2021-02-04,1034388.0,913941.0,843630.0,1293068.0,1556.0,69515.0,113828.0,4269926.0,53.94622448979592,46.7,32.0,37.6,84.9,29.9,24.22496314924427,21.404141430085673,19.757485258526728,30.28314776415329,0.03644091255914037,1.6280141623063256,2.6658073231245694,45.09219178082192
2021-02-05,1110369.0,807444.0,731708.0,1265373.0,2230.0,67582.0,245183.0,4229889.0,45.09219178082192,48.7,35.2,41.3,86.4,29.85,26.25054700016951,19.08901155562238,17.298515398394613,29.91504032375318,0.0527200595571184,1.5977251412507516,5.796440521252449,26.254097222222224
2021-02-06,1024515.0,814141.0,603766.0,1132308.0,576.0,75948.0,324272.0,3975526.0,26.254097222222224,44.9,33.2,38.7,86.4,29.85,25.77055212316559,20.478824688858783,15.187072100647814,28.481966914566776,0.014488648797668533,1.9103887133425868,8.156706810620783,53.01212328767124
2021-02-07,966175.0,883607.0,677174.0,1276557.0,7070.0,75290.0,172030.0,4057903.0,53.01212328767124,38.1,28.1,34.8,86.4,29.85,23.809711567772812,21.77496603541287,16.68778184200066,31.458539053299205,0.17422792018439082,1.8553918119777628,4.239381769352298,69.2279109589041
2021-02-08,1144011.0,830908.0,896390.0,1278188.0,1502.0,74277.0,109204.0,4334480.0,69.2279109589041,34.4,19.0,26.9,87.35,29.85,26.39326978091951,19.169727395212345,20.680450711504033,29.48884295232646,0.03465236891161108,1.7136311622155367,2.5194256289105037,43.033277027027026
2021-02-09,1146705.0,810010.0,932112.0,1287085.0,31501.0,70798.0,21724.0,4299935.0,43.033277027027026,34.9,27.0,31.6,87.5,29.9,26.667961259879508,18.837726616797696,21.677350936700208,29.93266177279424,0.7325924694210494,1.6464900050814721,0.505216939325827,50.36261744966443
2021-02-10,1237873.0,743161.0,816663.0,1304341.0,9562.0,72457.0,61616.0,4245673.0,50.36261744966443,37.0,27.9,31.8,88.25,29.9,29.156107877361258,17.503962269350463,19.235183679948975,30.7216547294151,0.2252175332391355,1.7066081160748838,1.451265794610183,59.60607508532423
2021-02-11,1262389.0,893662.0,839416.0,1285689.0,1409.0,73586.0,47815.0,4403966.0,59.60607508532423,34.0,26.3,30.4,88.65,29.9,28.664821663019197,20.292209340399086,19.06045596173994,29.193890234393272,0.0319938891444666,1.6709029997052656,1.0857259115987725,74.17111486486488
2021-02-12,1285236.0,866810.0,803084.0,1302701.0,2765.0,73199.0,66702.0,4400497.0,74.17111486486488,31.5,23.7,28.1,88.75,29.85,29.20661007154419,19.69800229383181,18.249847687658914,29.603497059536682,0.06283381172626637,1.6634257448647278,1.5157833308374031,71.36301324503312
2021-02-13,1121117.0,868438.0,825945.0,1328772.0,4801.0,74719.0,65037.0,4288829.0,71.36301324503312,32.0,28.0,29.9,88.75,29.85,26.14039869624086,20.248837153451444,19.258053888369062,30.982163196527534,0.11194197763538719,1.7421771770336376,1.5164279107420697,52.37201388888889
2021-02-14,996764.0,711627.0,800259.0,1253009.0,734.0,73498.0,51521.0,3887412.0,52.37201388888889,38.0,29.8,33.8,88.75,29.85,25.640811933491996,18.305932069973547,20.58590651055252,32.232472400661415,0.018881456351937997,1.8906665925813884,1.3253290363871901,63.37380136986302
2021-02-15,1168841.0,769283.0,817610.0,1280363.0,584.0,71260.0,3920.0,4111861.0,63.37380136986302,36.9,33.9,34.9,88.75,29.85,28.42608249646571,18.7088765889703,19.884183828198474,31.138285073352428,0.014202814735225729,1.7330352363564818,0.09533396192137818,72.58273356401384
2021-02-16,1105092.0,694901.0,744212.0,1267045.0,578.0,71414.0,106772.0,3990014.0,72.58273356401384,52.0,35.0,41.9,88.95,29.75,27.696444172877587,17.416004054121114,18.65186437942323,31.755402361996726,0.014486164710199012,1.7898182813393635,2.67598058553178,92.8123611111111
2021-02-17,1045917.0,788833.0,850450.0,1263129.0,37544.0,76653.0,92940.0,4155466.0,92.8123611111111,35.8,24.9,30.9,88.75,29.7,25.16966809498622,18.983021398803405,20.465815386288806,30.396807482000813,0.9034847114619635,1.8446306623613333,2.236572264097456,101.22633561643836
2021-02-18,1044497.0,879355.0,957031.0,1280821.0,53217.0,75207.0,42288.0,4332416.0,101.22633561643836,31.9,26.0,29.1,88.65,29.1,24.1088805876444,20.297104433184625,22.090007053800928,29.56366609300677,1.2283446464974739,1.7359136334091647,0.9760835524566431,74.59206666666667
2021-02-19,974063.0,938217.0,1041180.0,1315429.0,9691.0,77129.0,58175.0,4413884.0,74.59206666666667,34.9,29.0,31.9,88.85,29.2,22.068160377572223,21.256041164652263,23.58874859420864,29.802074544777348,0.21955719724396924,1.7474179203622024,1.318000201183357,57.40414383561643
2021-02-20,925464.0,804017.0,736036.0,1280418.0,584.0,76354.0,127029.0,3949902.0,57.40414383561643,36.8,27.1,32.5,88.85,29.2,23.430049656928198,20.35536577869527,18.63428510378232,32.41644982584378,0.014785176948693917,1.9330606177064649,3.216003840095273,51.22081632653061
2021-02-21,833793.0,903667.0,750620.0,1289338.0,588.0,77789.0,68597.0,3924392.0,51.22081632653061,39.6,26.0,31.9,88.85,29.2,21.246424923911782,23.026930031454555,19.127039296787885,32.8544650993071,0.014983212686194448,1.9821924007591494,1.747965035093334,64.37432525951557
2021-02-22,1055270.0,755830.0,710405.0,1267244.0,2665.0,66227.0,261486.0,4119127.0,64.37432525951557,38.1,32.0,34.5,88.25,29.15,25.618777959504524,18.349276436487635,17.246494220741436,30.764868381091432,0.06469817512302971,1.6077921365376693,6.348092690514276,44.94700680272109
2021-02-23,929053.0,776596.0,696810.0,1289683.0,3343.0,65650.0,265902.0,4027037.0,44.94700680272109,45.0,35.2,39.5,87.95,28.75,23.07038649011668,19.28455089933368,17.30329271869119,32.02560592316385,0.08301388837500127,1.6302308620457173,6.6029192182738825,18.57445205479452
2021-02-24,955076.0,825282.0,758878.0,1279144.0,3212.0,67682.0,272277.0,4161551.0,18.57445205479452,55.9,39.0,46.1,87.85,28.75,22.95000109334236,19.831115850796973,18.235460769314134,30.7371938971792,0.07718276190775987,1.626364785629204,6.542680841830366,13.936103448275862
2021-02-25,896924.0,781386.0,699880.0,1275815.0,3490.0,71589.0,316322.0,4045406.0,13.936103448275862,51.8,40.0,46.0,87.85,28.6,22.171421113233134,19.31539133525782,17.300612101727243,31.537378448541382,0.08627069816972635,1.7696369659806706,7.819289337090023,23.83086092715232
2021-02-26,1035466.0,987906.0,775208.0,1329410.0,1600.0,73990.0,50130.0,4253710.0,23.83086092715232,45.0,35.0,40.1,87.25,28.45,24.34265617543274,23.22457337242078,18.224279511297198,31.25295330429202,0.03761422381873705,1.739422762717722,1.1785006500208055,35.28831081081081
2021-02-27,1049060.0,837881.0,672880.0,1300955.0,592.0,71452.0,357098.0,4289918.0,35.28831081081081,50.0,39.8,44.1,87.25,28.45,24.454080474265474,19.53139896846513,15.685148294209819,30.32587103063508,0.01379979757188832,1.665579621801629,8.324121813050972,38.21364261168385
2021-02-28,1066009.0,798901.0,635695.0,1280650.0,582.0,71304.0,172873.0,4026014.0,38.21364261168385,44.0,41.1,42.4,87.25,28.45,26.47802516335015,19.843472973516736,15.789686772077793,31.809377712049685,0.014455985498311728,1.7710817697106866,4.293899623796638,30.31386206896552
2021-03-01,1007783.0,774092.0,804501.0,1275649.0,580.0,70664.0,392671.0,4325940.0,30.31386206896552,47.9,35.9,42.4,85.65,28.15,23.29627780320578,17.89419178259523,18.59713726958765,29.488365534427203,0.013407490626314742,1.6334946855481118,9.077125434009718,48.86227424749164
2021-03-02,1198776.0,934652.0,798135.0,1316783.0,3205.0,74624.0,359047.0,4685222.0,48.86227424749164,37.7,22.9,30.9,87.75,28.0,25.58632227032145,19.948937318231668,17.035158632824658,28.10502896127441,0.06840657710563129,1.5927527020064365,7.663393538235755,53.392449664429535
2021-03-03,1181709.0,808537.0,764966.0,1311405.0,2353.0,68191.0,241592.0,4378753.0,53.392449664429535,52.0,32.1,41.7,88.6,27.75,26.9873409164664,18.46500590464911,17.469950919816668,29.94928008042472,0.05373676021460905,1.5573155188246517,5.517369899603837,39.67850993377483
2021-03-04,1170142.0,880285.0,855505.0,1325272.0,1365.0,69839.0,193467.0,4495875.0,39.67850993377483,45.9,29.8,40.2,87.45,27.75,26.027013651402676,19.579837072872355,19.028665165290406,29.47750993966692,0.030361164400700642,1.5534017293630271,4.30321127700392,46.92962962962963
2021-03-05,1307839.0,910985.0,658447.0,1307731.0,1681.0,75076.0,353760.0,4615519.0,46.92962962962963,40.7,25.0,32.7,87.5,27.75,28.33568662592441,19.737433645057035,14.265936290155018,28.33334669405542,0.03642060622001556,1.6265993055168875,7.66457683307121,48.430379310344826
2021-03-06,1194470.0,942810.0,515925.0,1234569.0,580.0,66448.0,193518.0,4148320.0,48.430379310344826,37.7,29.9,33.8,87.5,27.75,28.79406603155012,22.727513788714468,12.436962432984918,29.760698306784434,0.013981563620935703,1.6018050680757512,4.664972808269371,57.26594594594595
2021-03-07,1172549.0,901965.0,491648.0,1301741.0,1942.0,72717.0,64044.0,4006606.0,57.26594594594595,44.7,29.9,35.6,87.5,27.75,29.26539320312504,22.511946520321686,12.270934551588052,32.48986798302603,0.0484699518744793,1.8149276469909943,1.5984601430737138,29.4797619047619
2021-03-08,1191208.0,905566.0,581452.0,1292952.0,622.0,72020.0,81317.0,4125137.0,29.4797619047619,46.0,28.0,36.5,87.4,27.85,28.876810636834605,21.952386066208227,14.095337924534384,31.34324993327494,0.015078287096889145,1.7458814095143993,1.971255742536551,30.09364583333333
2021-03-09,1128767.0,848076.0,544496.0,1267111.0,1499.0,72379.0,138815.0,4001143.0,30.09364583333333,64.9,39.2,50.5,87.5,27.7,28.21111367426758,21.195843287780516,13.60851136787663,31.668725661642185,0.03746429457782439,1.808958090225718,3.469383623629548,25.622895622895623
2021-03-10,1064704.0,857970.0,581227.0,1307153.0,2297.0,73799.0,158814.0,4045964.0,25.622895622895623,53.0,42.1,47.4,87.75,27.7,26.31521190005645,21.205576717934218,14.365599891645106,32.30757861414486,0.05677262575742147,1.824015240867195,3.9252450095947466,19.69685810810811
2021-03-11,1053488.0,892177.0,523871.0,1296140.0,592.0,75367.0,288575.0,4130210.0,19.69685810810811,70.1,42.3,55.4,88.85,27.7,25.50688705901153,21.60125029962157,12.68388290183792,31.381939417124066,0.014333411618295438,1.8247740429663384,6.986932867820281,18.412568493150687
2021-03-12,915915.0,903980.0,409706.0,1281588.0,585.0,71489.0,397526.0,3980789.0,18.412568493150687,69.9,54.0,61.0,90.1,27.7,23.00837848979185,22.708563553607085,10.292080288606103,32.19432127651076,0.014695579192969033,1.795850018677202,9.98611079361403,16.748368055555556
2021-03-13,815029.0,977341.0,346032.0,1207297.0,576.0,71828.0,289960.0,3708063.0,16.748368055555556,53.1,35.0,43.8,90.1,27.7,21.979912423278677,26.35718433047119,9.331880283587415,32.55869708794052,0.015533716660153834,1.9370760421276552,7.819716115934384,26.107568493150684
2021-03-14,920895.0,861496.0,338490.0,1260876.0,580.0,72603.0,362879.0,3817819.0,26.107568493150684,53.8,35.0,45.1,90.1,27.7,24.120970637948,22.565134701252205,8.866056772204235,33.02608112118464,0.015191919784568101,1.9016878484810307,9.504876999145322,41.61259259259259
2021-03-15,1129520.0,1071401.0,568801.0,1304595.0,5044.0,67854.0,241192.0,4388407.0,41.61259259259259,42.7,26.8,34.2,91.05,27.75,25.73872478099684,24.414348988140798,12.96144591875822,29.728213449664082,0.11493920231190953,1.5462102763029955,5.496117383825156,56.47334482758621
2021-03-16,1145382.0,1017027.0,676614.0,1263905.0,2687.0,62038.0,66873.0,4234526.0,56.47334482758621,37.9,30.7,34.6,91.5,29.35,27.048647239384056,24.017493339278115,15.978506212974015,29.84761458543412,0.06345456374574156,1.4650518145360307,1.579232244647925,34.57776271186441
2021-03-17,1110820.0,959407.0,613730.0,1280945.0,2879.0,63551.0,31618.0,4062950.0,34.57776271186441,45.0,35.8,40.4,92.85,30.05,27.34023308187401,23.61355665218622,15.105526772419056,31.52746157348724,0.07085984321736669,1.564159046997871,0.7782030298182355,17.882983050847457
2021-03-18,1048780.0,883240.0,680457.0,1278042.0,1172.0,67861.0,115811.0,4075363.0,17.882983050847457,45.0,43.1,44.3,93.6,29.95,25.734640079914357,21.67267063081252,16.696843937582983,31.360200306083165,0.028758174425198443,1.6651522821402656,2.841734589041516,17.98528813559322
2021-03-19,948321.0,878341.0,634192.0,1275964.0,1183.0,71507.0,214396.0,4023904.0,17.98528813559322,46.7,33.9,40.2,94.15,29.9,23.567187487574255,21.828080391579917,15.760614567345543,31.709603410021707,0.029399309725082905,1.7770553174230799,5.328059516330409,18.275208333333335
2021-03-20,712497.0,921170.0,634092.0,1242290.0,576.0,66641.0,178896.0,3756162.0,18.275208333333335,58.9,35.0,44.9,94.15,29.9,18.968750549097724,24.52423511020025,16.88138051553687,33.073387143579005,0.015334801853594175,1.7741780040370996,4.762733875695457,15.623993055555555
2021-03-21,672523.0,945286.0,522274.0,1239913.0,576.0,68969.0,80568.0,3530109.0,15.623993055555555,62.0,39.9,49.5,94.15,29.9,19.051054797458093,26.777813376300845,14.79484061257032,35.12392960104065,0.016316776620778566,1.953735706177911,2.2823091298314018,21.258243243243243
2021-03-22,803514.0,968612.0,586071.0,1114561.0,592.0,73624.0,136403.0,3683377.0,21.258243243243243,58.8,41.1,48.9,94.55,30.05,21.814601111968717,26.296846616569525,15.911241233248727,30.25921593146724,0.016072207650750927,1.9988179325656865,3.703204966529356,25.919421768707483
2021-03-23,854919.0,940861.0,623135.0,1091734.0,666.0,71994.0,124174.0,3707483.0,25.919421768707483,62.1,43.1,50.8,94.5,30.05,23.059283076955445,25.377351696555316,16.807494464573406,29.446770221198587,0.01796366969180978,1.9418565101984284,3.349280360827008,21.12287162162162
2021-03-24,856358.0,886823.0,714070.0,1098543.0,2912.0,70429.0,246670.0,3875805.0,21.12287162162162,55.0,47.0,51.1,94.5,30.05,22.09497123823309,22.881001495173262,18.423785510364944,28.34360861808063,0.0751327788678739,1.817145083408479,6.364355275871722,19.374324324324323
